"NZ_16_ASCII","FIN_ID","SKRJ_ID","HAFAS_ID","EPA_ID"
"Szaradowo Zal.","5613","031666","5103332",""
"Szcz.Glinki","8378","000604","5103299",""
"Wysoczany","3340","084079","5104200",""
"Walawa","3317","084343","5103921","00447"
"Wa≥brzych Fabr.","6486","055327","5103926","00808"
"Radom PÛ≥nocny","5515","093690","5101053",""
"Radom Go≥ÍbiÛw","5516","093716","5101055","01190"
"Kaczyce","4140","075580","5101546",""
"Sadlinki","5553","023143","5103254",""
"Trzebieø Szcz.","8412","000786","5103840",""
"Zakopane BUS","0263","079046","5104709","00848"
"Lublin Airport","0274","050575","5104674",""
"PorÍba","6660","075366","5104010",""
"Gπski","1126","047183","5101062",""
"RzeszÛw Zachodni","3380","082685","5103245","01088"
"SIEDLEC TRZEBN.","6548","059352","5103339","00107"
"KNUR”W SZCZYG£. ","4333","070912","5103679",""
"Czyøowice","4087","068528","5100844",""
"RzerzÍczyce","4301","063388","5103240","00545"
"Nisko Osiedle","2164","065086","5102445",""
"Suchy BÛr Opol.","6437","060855","5103669",""
"Øabno K/Chojnic","5736","015651","5104261",""
"Øary Kunice","7567","041632","5104334",""
"Wroc≥aw Øerniki","6531","058966","5104138",""
"Wwa S≥uøewiec","1500","033563","5104157","00351"
"Rogoøew","1392","032367","5103099",""
"Rudna Wielka","3254","081331","5103199","00277"
"Strzelce Kujaw.","1440","032318","5103346",""
"åwinoujúcie Port","8465","001073","5103505","00919"
"KaczorÛw","6179","055723","5101561",""
"Glinnik Wieú","1141","046953","5104690",""
"Domaniewice Cen.","1104","046896","5104695",""
"Konin Nies≥usz","7205","033241","",""
"B≥otnica","7038","043331","5100486",""
"Ciechanowice","6082","055673","5100732","00787"
"S≥owienkowo","8339","004440","5103454",""
"Granica PaÒstwa","0830","011262","5100715",""
"GÛrowo","5201","009720","5101228",""
"GorzÛw W. Zamoú.","8125","013953","5101326",""
"GorzÛw W. Ziele.","8126","013938","5101321","01158"
"Dobino Bia≥.","8096","003442","",""
"Dobros≥awiec M.","8098","001461","",""
"Oborniki Wlkp.M.","7321","029645","5102646","00718"
"Odolion","5433","021568","5102537",""
"Lubania-Lipiny","5348","016550","5101943",""
"Topola-Osiedle","7508","046037","5103806",""
"Øarki-Letnisko","4398","062752","5104381","01054"
"Szczucin K/Tarn.","3299","080887","5103513",""
"Repczyce","6712","121616","5100409",""
"Podchojny","6713","120014","5100412",""
"PiekoszÛw","6714","118919","5102793",""
"Sosnowiec JÍz. P","6715","120964","5100417",""
"Radziszewo","6716","116848","5100887",""
"CisÛwka","1086","025684","5100820",""
"Cykarzew","4073","063081","5100848",""
"Stary Cykarzew","4074","063149","5100851",""
"CzachÛwek GÛrny","1087","040436","5100707",""
"Czarny Kierz","5099","009852","5100748",""
"Czernica Wroc≥.","6089","058321","5100697",""
"Cz≥uchÛw","0027","015594","5100755","01059"
"Legnica Strefa","6613","116541","5101983",""
"MiÍdzybÛrz Syc.","7283","046128","5102213","00508"
"AleksandrÛw","6693","118547","5171012",""
"Ustrzesz","6694","120154","5171014",""
"Jedlnia Koúc.","2093","048744","5101410",""
"Linia Zakrzewo","5332","005496","5102164",""
"Liniewko Kaszub.","5333","017673","",""
"Lipiany","8200","002840","5102032",""
"Lipie GÛry","5337","019166","5102025",""
"£opuchowo Osiedl","6257","029819","5104771",""
"PrzebÍdowo","6364","029918","5104772",""
"Wiekowo","8431","004499","5103985","00916"
"KoÒskie","2114","049502","5101783",""
"Mys≥akow. Orze≥","6285","055988","5102376",""
"TeodorÛw","2265","064832","5103780",""
"Zasieki","0256","041715","5100159",""
"Zastocze","1547","024117","5104388",""
"Zawada","0257","066050","5104255","00843"
"Zawidz Koúciel.","1549","032839","5104406",""
"ZAWIERCIE","0258","075309","5100212","00195"
"Bartnica","6023","055194","5100565",""
"BÍdÛw","7027","027524","5100319",""
"Be≥chatÛw Miasto","1037","047779","",""
"Zaborowice","6720","122101","5170425",""
"Borszyn Ma≥y","6722","044545","5170427",""
"Borszyn Wielki","6721","044537","5170426",""
"Szymany","5624","010629","5103754",""
"JÛzefÛw Roztocz.","2097","066324","5101452","00689"
"Koszalin Polit.","6679","117192","5100527",""
"Szczecinek Bugno","6680","116863","5100241",""
"Gregorowce P≥d.","6651","118166","5101261",""
"£agiewniki","6652","119172","5103101",""
"OLEåNICA","0138","059501","5100080","00082"
"Polana Jakuszyck","6444","056226","5105622",""
"Granica PaÒstwa","0828","056200","",""
"Jakuszyce Gr.P.","8826","056218","",""
"Ko≥obrzeg Ogrody","6686","116897","5104671",""
"Szcz. Dunikowo","6687","087908","5103421",""
"Kaliska Kuj.","5255","021758","5101514","01176"
"Kalisz P.Miasto","8153","015016","5101747",""
"OpoleChmielowice","6073","060731","5100764",""
"Osowiec ålπski","6326","060921","5102531",""
"Warszawa M≥ynÛw","1484","034835","5103930","01086"
"Skwierzyna","0519","026500","5103432","01044"
"SkoczÛw Bajerki","6407","091678","5103316",""
"Bytom Stroszek","6718","119255","5100424",""
"Zabrze MaciejÛw","6717","121459","5100418",""
"SiedlÍcin","6406","055871","5103341",""
"Granica PaÒstwa","0827","075549","",""
"Strzyøyna","2242","048561","5103255",""
"Studzieniec","5600","010140","5103321",""
"MorochÛw","3181","084046","5102307",""
"Witowo","1523","025270","5104177","01134"
"Grabianowo","7154","045054","5101078",""
"Potok","2183","064519","5102862",""
"Proboszcz. P≥oc.","1368","032870","5102890",""
"Promno","7401","030999","5102823",""
"Prusinowo Wa≥.","8292","014944","",""
"Przec≥aw Szprot.","7403","042416","5102893",""
"Przybroda","7405","030692","5102979",""
"Przykopka","1373","012039","5102899",""
"Przyszowice","4267","069971","5102897",""
"åwidn. ZawiszÛw","6631","115212","5103328",""
"WidzÛw TeklinÛw","4363","121137","5103972","00546"
"Wroclaw Soltys.","6523","059204","5104139",""
"Drzewica","0034","048827","5100986","00343"
"Wierzchowo Pom.","8436","015206","5103987",""
"WiesiÛ≥ka","4364","075226","5104122",""
"Wieszczyczyn","7535","045096","5104232",""
"Wiewiecko","8437","003582","5104185",""
"Lidzbark WarmiÒs","0406","011601","5102147",""
"Bielawa Zach.","7580","054940","5100384",""
"Miko≥ajki","0123","012542","5100170","00921"
"Nowa Brzeünica","6709","120923","5101984",""
"Cykarzew P≥n.","6711","120956","5100408",""
"Zlotniki Kut","1558","032458","5104349",""
"ZygmuntÛw","2308","048843","5104412",""
"Pisary","6705","120162","5101903",""
"WyszkÛw ålπski","6533","056812","5104212",""
"Niepoczo≥owice","5411","005488","5102424",""
"Niepo≥omice Pas.","3192","079616","5102474",""
"Nowa W.Cierpkie","5415","010926","5102493",""
"OstrÛw k/Radymna","3210","084319","5102641","00407"
"ZaborÛw B≥onia","3370","082818","5106542",""
"Markuszowa","3369","083196","5106543",""
"Jas≥o Fabryczne","3058","082909","5106544",""
"Kobielice KoúciÛ","6699","121525","",""
"Suszec Branica","6700","121517","",""
"Kobielice Medros","6701","121533","",""
"Warszawa GrochÛw","6656","099374","5100173",""
"Rabka Zaryte","3242","078741","5103016",""
"Bystrzyca K/Lub.","2042","050625","5100660","01025"
"G≥ogÛw M≥p. Niwa","6625","117549","5101182",""
"RzeszÛw Staromie","6626","117531","5103249",""
"RzeszÛw Pobitno","6627","117556","5101225",""
"RzeszÛw Centrum","6628","117515","5101222",""
"RzeszÛw Politech","6629","117507","5101227",""
"Boguchwa≥a Dolna","6630","117499","5100516",""
"Szczedrzykowice","6443","053124","5103335",""
"SzczekarkÛw","2254","040089","5103755",""
"Szczepankowo","7491","028845","5103512",""
"Szramowo","5617","022772","5103744",""
"Sztum","5619","008086","5103704","01180"
"Wysoka KrajeÒska","5708","015867","5104205",""
"UstroÒ Brzegi","6568","091694","5103913",""
"Wis≥a Jawornik","6583","091827","5104056",""
"ToruÒ Katarzynka","6584","115527","5103813",""
"PanigrÛdz","7350","031682","5102832",""
"PASIKUROWICE","6536","059378","5102916","00094"
"WROC£AW PAW£OWIC","6535","059253","5104137","00214"
"WROC£AW ZAKRZ”W","6530","059261","5104194","00215"
"SZCZECINEK","0206","003004","5100239","00185"
"Jas≥o Nieg≥owice","3094","083352","5101434",""
"DobroÒ","1110","046607","5100988",""
"Geniusze","1127","024307","5101149",""
"K≥okowa","3113","080622","5101666","00465"
"Kolumna","1205","046672","5101668",""
"Lewin Brzeski","6235","062125","5101950",""
"Opole Zachodnie","6320","060657","5102597",""
"Szymany Lotnisko","5622","010793","5104773",""
"KrakÛw PodgÛrzeP","3127","079970","5101638","00857"
"KrakÛw Bieø Droø","3123","079954","5101759",""
"Kr. £agiewniki","3126","080036","5101531","00350"
"KRAK”W NOWA HUTA","0713","080507","",""
"KrakÛw Prok. Os.","3135","079210","5100238",""
"AndrychÛw GÛrn.","4022","076265","5100336",""
"Klewki","5276","009407","5101591",""
"Nowa Wieú Oleska","4235","071647","",""
"Przywory Opol.","6374","062042","5102985",""
"Rogiedle","5526","009316","5103093",""
"RogÛüno Pom.","5528","020545","5103096",""
"Rogoünica Fadom","3249","082933","",""
"Rokietnica","7428","030676","5103116",""
"Ruda Halemba","4283","070821","",""
"Rudnik StrÛøa","2205","065136","5103128",""
"Rudzienice Sus","5536","021824","5103193",""
"Rutkowice","5542","021766","5103172",""
"WleÒ","6503","055921","5104064",""
"Jelenia G. Orle","6164","056119","5101433","00792"
"Gregorowce","1144","024513","5101259",""
"GrzÍdzin Koziel.","6148","067421","",""
"Grzegorzewice","1155","047134","5101143",""
"Gutowo Pom.","5222","021394","5101290",""
"Wronki ZamoúÊ","6707","118497","5114135",""
"CiepielÛw","7086","041475","5100737",""
"Dπbr.Ch. Centrum","6730","120360","5100888",""
"PruszkÛw WKD","9706","035154","5102940",""
"Przetycz","1372","023697","5103007",""
"Ko≥ob. Amfiteatr","6676","116905","5104672",""
"Ko≥ob. Radzikowo","6677","116913","5104670",""
"Koszalin Wsch.","6678","116921","5100521",""
"Czarna Bia≥","1091","024232","5100853","00788"
"OzorkÛw","1333","032540","5102654","00430"
"Zelgoszcz","5725","009084","",""
"Zembrzyce","3352","078527","5104295","00903"
"Zgorzelec","0264","051847","5100085","00151"
"Bukowo Cz≥uch.","5065","015891","5100617",""
"Bukowo Krπpiel","8059","014977","",""
"Burkat","5067","022459","5100614",""
"Bydgoszcz ZachÛd","5078","018515","5100664",""
"Bytonia","5079","008698","5100590",""
"MielÍcin Wa≥ecki","8227","014969","",""
"MierzÍcin","8229","029173","5102226",""
"åwiebodzice","6462","054528","5103275","00666"
"TOMASZ”W MAZ","0225","047605","5100331","00258"
"S£AWNO","0187","005108","5100131","00181"
"TARNOWSKIE G”RY","0219","071001","5100074","00186"
"ØagaÒ","0269","041202","5100211","00152"
"Ciechocinek","0021","021550","5100734","00012"
"Zakopane","0253","079020","5100158","00192"
"CHYBIE","0705","075796","5100727","00330"
"STAL.WOLA ROZW","0193","065003","5100314","00182"
"Bystrzyca K≥.","6070","057414","5100656","00028"
"£”Dè KALISKA","0113","046706","5100039","00071"
"RUNOWO POM.","0174","003467","5100207","00615"
"Cieszyn","0022","075655","5100873",""
"Budziszowice","6061","056739","5100602",""
"SZCZYTNO","0207","010603","5100147","00805"
"P≥oty","8276","001958","5100193","00587"
"Przezchlebie","4026","070540","5104423",""
"TetyÒ","8404","002683","",""
"CZ ST. STRADOM","4085","062802","5100235","00222"
"G£UCHO£AZY","6122","057109","5101331",""
"BoguszÛw-G.Wsch.","6045","055251","5100428","00784"
"DzierøoniÛw ål.","0036","054908","5101035","00345"
"Orzysz","1322","012476","5102609","00920"
"KotuÒ","1214","020339","5101733","00726"
"GRABOWNO WIELKIE","6140","059543","5101082","00318"
"Kubice","6224","056788","5101821",""
"GRUDZIADZ","0048","020503","5101296","00159"
"Domaszowice","6108","062356","5100979",""
"DominÛw","2063","050690","5100951",""
"Domis≥aw","8103","003160","5100977",""
"Dorotowo","5117","015396","",""
"Granica PaÒstwa","0960","051144","",""
"OstrÛda","0144","022004","5100216","00555"
"RogÛw SobÛcki","6388","058479","5103097",""
"Ropczyce","3252","081232","5103157","00911"
"Ruda Bia≥aczow.","2200","049783","5103185",""
"Szcz. Trzebusz","6689","087890","5103419",""
"Szcz. Øydowce","6690","087916","5103429",""
"Pi≥a Fabryczna","6691","116855","5100249",""
"Groszow. WrzosÛw","6590","116137","5101393",""
"Wolbrom Zachodni","6589","116582","5104069",""
"Zator Park Rozr.","6585","116590","5104256","01197"
"Bia≥ystok Stad.","1046","024372","5100581",""
"Bielany Podl","1050","118562","5100535",""
"Vilnius","8837","122093","",""
"Brzezie","5696","021667","5103945",""
"£Ûdü Zarzew","6696","120774","5104724","01196"
"Zd. Wola P≥d.","5723","019414","5104281",""
"Che≥mce","5085","019216","5100703",""
"Chrzπstawa Wiel.","6080","058180","5100833",""
"£UPK”W GR","8811","083717","",""
"Wroc≥aw Szczepin","6569","020701","5104131",""
"Laski","7239","060897","5101139",""
"BerejÛw","6028","060905","5100497",""
"Skaw. Jagielnia","6410","080242","5103401",""
"Olszt. Redykajny","5444","094227","5102659",""
"Olszt. Jez.Ukiel","5445","099077","5102655",""
"RzozÛw Centrum","6586","035105","5103237",""
"Bia≥a PajÍczaÒsk","4032","063230","",""
"Bia≥ki Siedl","1042","039461","5100575",""
"Wwa W≥ochy","1507","033514","5104165",""
"Bernacice","6027","067256","",""
"JastrzÍbsko","7173","026195","5101464",""
"Podstolice","7373","030031","5102712",""
"TRZEBNICA","6553","059394","5103889","00124"
"BROCHOCIN TRZEBN","6549","059386","5100563","00002"
"Ko≥odziejewo","5284","019125","5101565",""
"KomorÛw WKD","9704","035162","5101687",""
"Mi≥ocin Polam","3178","082917","",""
"Mokre M≥p.","3180","084053","5102312",""
"Morzeszczyn","5396","008433","5102384",""
"Morzyca","8236","002360","5102390",""
"Mostki","7293","028167","5102317",""
"Mrocza","5398","018267","5102330",""
"Czarne","8075","003137","5100778","01060"
"Wo≥owno","5699","009548","5104105",""
"Worowo","0525","003475","5104107","00901"
"SÍdz. M≥p. Wsch.","6635","117580","5103350",""
"RzeszÛw Baran.","6637","117564","5120124",""
"Przemyúl Wsch.","6636","117291","5102824",""
"RzeszÛw Dworz.","6638","117572","5101223",""
"Lutoryø","6639","117481","5103976",""
"StrzyøÛw Zach.","6640","117879","5103738",""
"Øarnowa","6641","117473","5100630",""
"Mielec Po≥udnio.","6642","117283","5102237",""
"ChorzelÛw P≥d.","6643","117838","5108301",""
"Szczebrzeszyn","6645","118877","5103294","01188"
"ZaklikÛw Miasto","2302","065219","5104339",""
"KrakÛw Bronowice","3373","081000","5104798",""
"BurkatÛw","6614","090001","5100662",""
"Bystrzyca GÛrna","6615","054759","5100659",""
"LubachÛw","6616","054767","5100663",""
"ZagÛrze ålπskie","6617","054775","5101660",""
"Jugowice","6618","054783","5101384",""
"Jedlina-Zd.Cent.","6619","090019","5102114",""
"Bog.-G.Dzikowiec","6620","115360","5100430",""
"Kr. GrzegÛrzki","6621","080028","5101775",""
"Zawier.KπdzielÛw","6706","099069","",""
"Bielsko-B.PÛ≥noc","4039","076133","5100383","00926"
"Bia≥ystok Bacie.","1044","024059","5100433","00300"
"Bogdaniec","8049","014027","5100298","00952"
"Wwa Zoo","1510","036111","5104233",""
"Grudziπdz Tusz.","6685","118158","5101300",""
"Obra Stara","7323","046227","5102524",""
"Warka Miasto","6580","099176","5103944",""
"Wwa TargÛwek","6581","037481","5103936",""
"Czeska Wieú","6091","062232","5100832",""
"Czudec","3060","082768","5100871","00326"
"Szcz.Goc≥aw","8379","000612","5103365",""
"Szcz.GolÍcino","8380","000547","5103298",""
"Szczecin Klucz","8382","000810","5103308",""
"ØÍdowice","6556","061556","5104279",""
"åWIDWIN","8398","003632","5100142","00209"
"KrasiejÛw","6211","061580","5101765",""
"Krzywizna","6220","061325","5101887",""
"Kujan","8193","015388","",""
"Kulesze Koúciel.","1228","023531","5101831",""
"Kulice Tczew.","5312","008425","5101838",""
"Kundzin","1229","024836","5101823",""
"£πg P≥d.","5361","016675","5102002",""
"Lasocice","7238","042879","5102104",""
"£aziska G.Brada","4204","069047","5101999",""
"£aziska Kopanina","4206","068171","5102035",""
"LÍdziny GÛrki","4348","073841","",""
"Lesko £ukawica","3151","083840","5102052","01106"
"B≥onie Rokitno","6633","117895","5100500",""
"KosÛw","6634","116111","5101870",""
"Cygany","2170","065508","5181456","00011"
"Bia≥a Szlachecka","6708","120931","5100534",""
"Stary Broniszew","6710","120949","5100402",""
"Lubin Stadion","7576","093161","5100378",""
"Mokronos GÛrny","7577","060814","5100377",""
"Jelenia G. Zabob","7578","056390","5100374",""
"Jelenia G. Przem","7579","056382","5100375",""
"RadziszÛw Centr.","7581","600221","5103056",""
"KAZIMIERZ BISK.","7184","033316","",""
"KCYNIA","5272","031609","5101560",""
"KÍpice","8161","004945","5101584",""
"Dπbrowa Niemod.","6093","060673","5100956",""
"Danowo","8087","001552","",""
"Szumirad","6451","061473","5103752",""
"Szybowice","6452","056937","5103274",""
"Szyd≥owo Kraj.","8395","014811","5103324",""
"Adamowo","6622","118976","5104215",""
"W≥oszczowa","2285","064808","5100154","00749"
"WojcieszÛw Dolny","6505","055731","5104034",""
"Wojs≥aw","3333","081455","5104039",""
"Wola Baranowska","0246","065821","",""
"Wola Bierwiecka","2288","048447","5104093",""
"WÍøyska","7527","027698","5103997",""
"N.Sπcz DπbrÛwka","6664","099838","5102488",""
"N.Sπcz GorzkÛw","6665","099846","5102489",""
"BaÒska Niøna","6666","099390","5103740",""
"Dπb.J.Mucharskie","6667","099853","5100907",""
"Poronin Misiagi","6668","099408","5102892",""
"Zgierz Rudunki","6669","118463","5104312",""
"Jedlicze k\Zgier","6670","118240","5101398",""
"Nowy DwÛr k\Orn.","6671","099861","5102410",""
"GoleniÛw Park P.","6672","087882","5100134",""
"ChorzÛw Uniwer.","6673","119198","5100725",""
"Duszniki-ZdrÛj","0035","057521","5100008","00017"
"Sporok","6418","061820","5103559",""
"Stara Kopernia","7468","041442","5103585",""
"Stara Korytnica","8347","015230","5103589",""
"Stara Kraúnica","6423","053777","5103433",""
"Stary Chwalim","8357","003699","5103621",""
"Suchacz Zamek","5604","008342","5103670",""
"Suliszewo Chosz.","8372","015123","5103600",""
"B≥aszki","7037","045344","5100487",""
"WyszogÛra","8449","001966","5104209",""
"Jarszewo","8143","001677","5101383",""
"JasieÒ","7172","041376","5101375",""
"Warszawa G≥Ûwna","1477","033472","5103999","01150"
"Niedomice","3189","080762","5102436",""
"Niedoradz","7301","027946","5102412","00975"
